raion_id,week_start,firms_event_count,firms_high_conf_count,firms_nominal_conf_count,firms_low_conf_count,firms_day_count,firms_night_count,firms_type0_count,firms_type2_count,firms_frp_sum,firms_frp_mean,firms_frp_max,firms_near_roads_count,firms_near_rail_count,firms_near_roads_share,firms_near_rail_share,firms_bright_ti4_mean,raion_name,oblast_name,firms_event_count_lag1,firms_event_count_roll4_sum,firms_frp_sum_lag1,firms_frp_sum_roll4_sum,firms_change_vs_prev_week
UA5308,2024-07-08,3.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,14.45,4.816666666666666,10.27,0.0,0.0,0.0,0.0,326.4433333333333,Poltavskyi,Poltavska,9.0,15.0,51.89,58.96,-6.0
UA5308,2024-07-15,15.0,0.0,15.0,0.0,10.0,5.0,15.0,0.0,65.18,4.3453333333333335,12.46,0.0,0.0,0.0,0.0,328.88533333333334,Poltavskyi,Poltavska,3.0,17.0,14.45,72.52,12.0
UA5308,2024-07-22,3.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,3.66,1.22,2.44,0.0,0.0,0.0,0.0,313.56333333333333,Poltavskyi,Poltavska,15.0,30.0,65.18,134.19,-12.0
UA5308,2024-07-29,9.0,0.0,6.0,3.0,5.0,4.0,9.0,0.0,18.07,2.0077777777777777,4.44,0.0,0.0,0.0,0.0,320.02444444444444,Poltavskyi,Poltavska,3.0,30.0,3.66,135.18,6.0
UA5308,2024-08-05,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.27,1.635,2.79,0.0,0.0,0.0,0.0,318.25,Poltavskyi,Poltavska,9.0,30.0,18.07,101.36,-7.0
UA5308,2024-08-12,13.0,1.0,10.0,2.0,11.0,2.0,13.0,0.0,84.74,6.518461538461538,30.96,0.0,0.0,0.0,0.0,333.9184615384615,Poltavskyi,Poltavska,2.0,29.0,3.27,90.18,11.0
UA5308,2024-08-19,14.0,1.0,13.0,0.0,8.0,6.0,14.0,0.0,140.53,10.037857142857144,28.46,0.0,0.0,0.0,0.0,326.38500000000005,Poltavskyi,Poltavska,13.0,27.0,84.74,109.74,1.0
UA5308,2024-08-26,20.0,2.0,17.0,1.0,10.0,10.0,20.0,0.0,108.44,5.422,16.24,0.0,0.0,0.0,0.0,328.899,Poltavskyi,Poltavska,14.0,38.0,140.53,246.61,6.0
UA5308,2024-09-02,37.0,0.0,36.0,1.0,29.0,8.0,37.0,0.0,340.7,9.208108108108108,36.41,0.0,0.0,0.0,0.0,333.0897297297297,Poltavskyi,Poltavska,20.0,49.0,108.44,336.98,17.0
UA5308,2024-09-09,102.0,3.0,99.0,0.0,9.0,93.0,102.0,0.0,605.22,5.933529411764706,41.62,0.0,0.0,0.0,0.0,325.1545098039216,Poltavskyi,Poltavska,37.0,84.0,340.7,674.4099999999999,65.0
UA5308,2024-09-16,322.0,55.0,261.0,6.0,198.0,124.0,322.0,0.0,7690.2,23.882608695652173,341.77,0.0,0.0,0.0,0.0,336.53683229813663,Poltavskyi,Poltavska,102.0,173.0,605.22,1194.8899999999999,220.0
UA5308,2024-09-23,27.0,0.0,27.0,0.0,25.0,2.0,27.0,0.0,181.84,6.734814814814815,60.99,0.0,0.0,0.0,0.0,335.22925925925927,Poltavskyi,Poltavska,322.0,481.0,7690.2,8744.56,-295.0
UA5308,2024-09-30,63.0,12.0,50.0,1.0,50.0,13.0,63.0,0.0,798.75,12.678571428571429,66.65,0.0,0.0,0.0,0.0,335.58317460317465,Poltavskyi,Poltavska,27.0,488.0,181.84,8817.96,36.0
UA5308,2024-10-07,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,18.93,4.7325,7.33,0.0,0.0,0.0,0.0,332.1925,Poltavskyi,Poltavska,63.0,514.0,798.75,9276.01,-59.0
UA5308,2024-10-14,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,22.89,3.815,6.64,0.0,0.0,0.0,0.0,329.115,Poltavskyi,Poltavska,4.0,416.0,18.93,8689.72,2.0
UA5308,2024-10-21,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,18.54,3.7079999999999997,5.53,0.0,0.0,0.0,0.0,332.034,Poltavskyi,Poltavska,6.0,100.0,22.89,1022.4100000000001,-1.0
UA5308,2024-10-28,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.98,1.98,1.98,0.0,0.0,0.0,0.0,329.05,Poltavskyi,Poltavska,5.0,78.0,18.54,859.11,-4.0
UA5308,2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,1.0,16.0,1.98,62.339999999999996,-1.0
UA5308,2024-11-11,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,8.19,4.095,5.54,0.0,0.0,0.0,0.0,328.275,Poltavskyi,Poltavska,0.0,12.0,0.0,43.41,2.0
UA5308,2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,2.0,8.0,8.19,28.71,-2.0
UA5308,2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,0.0,3.0,0.0,10.17,0.0
UA5308,2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,0.0,2.0,0.0,8.19,0.0
UA5308,2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,0.0,2.0,0.0,8.19,0.0
UA5308,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,0.0,0.0,0.0,0.0,0.0
UA5308,2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,0.0,0.0,0.0,0.0,0.0
UA5308,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Poltavskyi,Poltavska,0.0,0.0,0.0,0.0,0.0
UA5602,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,,0.0,,0.0,
UA5602,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-03-13,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.4,6.4,6.4,0.0,0.0,0.0,0.0,329.11,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,1.0
UA5602,2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,1.0,1.0,6.4,6.4,-1.0
UA5602,2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,1.0,0.0,6.4,0.0
UA5602,2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,1.0,0.0,6.4,0.0
UA5602,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,1.0,0.0,6.4,0.0
UA5602,2023-04-17,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,9.2,3.0666666666666664,4.02,0.0,0.0,0.0,0.0,334.43333333333334,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,3.0
UA5602,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,3.0,3.0,9.2,9.2,-3.0
UA5602,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,3.0,0.0,9.2,0.0
UA5602,2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,3.0,0.0,9.2,0.0
UA5602,2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,3.0,0.0,9.2,0.0
UA5602,2023-05-22,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.23,2.23,2.23,0.0,0.0,0.0,0.0,325.92,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,1.0
UA5602,2023-05-29,14.0,0.0,11.0,3.0,9.0,5.0,14.0,0.0,89.54,6.395714285714286,25.19,0.0,0.0,0.0,0.0,322.18,Varaskyi,Rivnenska,1.0,1.0,2.23,2.23,13.0
UA5602,2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,14.0,15.0,89.54,91.77000000000001,-14.0
UA5602,2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,15.0,0.0,91.77000000000001,0.0
UA5602,2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,15.0,0.0,91.77000000000001,0.0
UA5602,2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,14.0,0.0,89.54,0.0
UA5602,2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-08-21,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.73,1.73,1.73,0.0,0.0,0.0,0.0,311.66,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,1.0
UA5602,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,1.0,1.0,1.73,1.73,-1.0
UA5602,2023-09-04,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.03,2.03,2.03,0.0,0.0,0.0,0.0,325.16,Varaskyi,Rivnenska,0.0,1.0,0.0,1.73,1.0
UA5602,2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,1.0,2.0,2.03,3.76,-1.0
UA5602,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,2.0,0.0,3.76,0.0
UA5602,2023-09-25,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,13.43,3.3575,4.41,0.0,0.0,0.0,0.0,331.8125,Varaskyi,Rivnenska,0.0,1.0,0.0,2.03,4.0
UA5602,2023-10-02,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.78,2.78,2.78,0.0,0.0,0.0,0.0,334.72,Varaskyi,Rivnenska,4.0,5.0,13.43,15.459999999999999,-3.0
UA5602,2023-10-09,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.09,3.09,3.09,0.0,0.0,0.0,0.0,335.54,Varaskyi,Rivnenska,1.0,5.0,2.78,16.21,0.0
UA5602,2023-10-16,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.78,3.78,3.78,0.0,0.0,0.0,0.0,339.77,Varaskyi,Rivnenska,1.0,6.0,3.09,19.3,0.0
UA5602,2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,1.0,7.0,3.78,23.08,-1.0
UA5602,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,3.0,0.0,9.649999999999999,0.0
UA5602,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,2.0,0.0,6.87,0.0
UA5602,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,1.0,0.0,3.78,0.0
UA5602,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-03-04,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.2,3.2,3.2,0.0,0.0,0.0,0.0,333.33,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,1.0
UA5602,2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,1.0,1.0,3.2,3.2,-1.0
UA5602,2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,1.0,0.0,3.2,0.0
UA5602,2024-03-25,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.93,2.965,4.47,0.0,0.0,0.0,0.0,326.95500000000004,Varaskyi,Rivnenska,0.0,1.0,0.0,3.2,2.0
UA5602,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,2.0,3.0,5.93,9.129999999999999,-2.0
UA5602,2024-04-08,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.140000000000001,2.0700000000000003,2.39,0.0,0.0,0.0,0.0,331.58000000000004,Varaskyi,Rivnenska,0.0,2.0,0.0,5.93,2.0
UA5602,2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,2.0,4.0,4.140000000000001,10.07,-2.0
UA5602,2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,4.0,0.0,10.07,0.0
UA5602,2024-04-29,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,6.74,3.37,3.47,0.0,0.0,0.0,0.0,329.40999999999997,Varaskyi,Rivnenska,0.0,2.0,0.0,4.140000000000001,2.0
UA5602,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,2.0,4.0,6.74,10.88,-2.0
UA5602,2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,2.0,0.0,6.74,0.0
UA5602,2024-05-20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.25,4.25,4.25,0.0,0.0,0.0,0.0,336.44,Varaskyi,Rivnenska,0.0,2.0,0.0,6.74,1.0
UA5602,2024-05-27,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.54,3.54,3.54,0.0,0.0,0.0,0.0,333.16,Varaskyi,Rivnenska,1.0,3.0,4.25,10.99,0.0
UA5602,2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,1.0,2.0,3.54,7.79,-1.0
UA5602,2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,2.0,0.0,7.79,0.0
UA5602,2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,2.0,0.0,7.79,0.0
UA5602,2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,1.0,0.0,3.54,0.0
UA5602,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-08-19,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.02,3.02,3.02,0.0,0.0,0.0,0.0,332.04,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,1.0
UA5602,2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,1.0,1.0,3.02,3.02,-1.0
UA5602,2024-09-02,30.0,0.0,29.0,1.0,20.0,10.0,30.0,0.0,136.38,4.546,20.0,0.0,0.0,0.0,0.0,325.474,Varaskyi,Rivnenska,0.0,1.0,0.0,3.02,30.0
UA5602,2024-09-09,25.0,0.0,22.0,3.0,11.0,14.0,25.0,0.0,88.7,3.548,9.8,0.0,0.0,0.0,0.0,321.9224,Varaskyi,Rivnenska,30.0,31.0,136.38,139.4,-5.0
UA5602,2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,25.0,56.0,88.7,228.10000000000002,-25.0
UA5602,2024-09-23,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,10.120000000000001,5.0600000000000005,5.38,0.0,0.0,0.0,0.0,345.795,Varaskyi,Rivnenska,0.0,55.0,0.0,225.07999999999998,2.0
UA5602,2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,2.0,57.0,10.120000000000001,235.2,-2.0
UA5602,2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,27.0,0.0,98.82000000000001,0.0
UA5602,2024-10-14,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.05,3.025,4.54,0.0,0.0,0.0,0.0,337.755,Varaskyi,Rivnenska,0.0,2.0,0.0,10.120000000000001,2.0
UA5602,2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,2.0,4.0,6.05,16.17,-2.0
UA5602,2024-10-28,7.0,0.0,4.0,3.0,7.0,0.0,7.0,0.0,178.59,25.512857142857143,111.16,0.0,0.0,0.0,0.0,349.79285714285714,Varaskyi,Rivnenska,0.0,2.0,0.0,6.05,7.0
UA5602,2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,7.0,9.0,178.59,184.64000000000001,-7.0
UA5602,2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,9.0,0.0,184.64000000000001,0.0
UA5602,2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,7.0,0.0,178.59,0.0
UA5602,2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,7.0,0.0,178.59,0.0
UA5602,2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5602,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Varaskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5604,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dubenskyi,Rivnenska,,0.0,,0.0,
UA5604,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dubenskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5604,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dubenskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
UA5604,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dubenskyi,Rivnenska,0.0,0.0,0.0,0.0,0.0
