raion_id,raion_name,week_start,ntl_week_mean,ntl_week_median,ntl_week_std_mean,ntl_high_quality_share,ntl_latest_hq_share,ntl_obs_days,ntl_valid_pixels_sum,ntl_change_vs_prev_week,ntl_change_vs_rolling4,ntl_pct_change_vs_prev_week
UA0102,Bakhchysaraiskyi,2023-07-03,1.9510772350707255,2.080155201280235,5.47219916156517,0.28055974126208244,0.7194402587379176,7,108836,-0.04518037386758511,-0.19628682435961076,-0.022632536835570954
UA0102,Bakhchysaraiskyi,2023-07-10,2.0160994416368356,2.0209225667312314,5.094023026458932,0.39518174133558753,0.6048182586644125,7,108836,0.06502220656611013,-0.0678290196652962,0.03332631092061976
UA0102,Bakhchysaraiskyi,2023-07-17,1.8947713287807837,1.8388249416063378,4.673132672534209,0.6105240912933221,0.389475908706678,7,108836,-0.12132811285605194,-0.13437316226500573,-0.06017962722986907
UA0102,Bakhchysaraiskyi,2023-07-24,2.0590086417559093,2.0054328116225197,4.627457796423587,0.9144584512477489,0.08554154875225109,6,77740,0.16423731297512556,0.09445723814924545,0.08667922639551776
UA0102,Bakhchysaraiskyi,2023-07-31,1.7764283755583075,1.7871441887505897,4.9178185718843705,0.6484251534418758,0.35157484655812415,7,108836,-0.2825802661976018,-0.20381078625275606,-0.13724093258618825
UA0102,Bakhchysaraiskyi,2023-08-07,2.04675392766407,1.9825408595961793,4.781798473637997,0.7862839501635488,0.21371604983645118,7,108836,0.27032555210576237,0.11017698073111082,0.1521736287401977
UA0102,Bakhchysaraiskyi,2023-08-14,2.1164064406942384,1.9670488397161454,4.8832135562887675,0.9919695688926459,0.008030431107354184,7,108836,0.06965251303016862,0.17216587225447078,0.03403072156781543
UA0102,Bakhchysaraiskyi,2023-08-21,2.2342920509166855,2.1552443742591363,4.986139940636022,0.997519203204822,0.002480796795178066,7,108836,0.11788561022244703,0.23464270449855418,0.05570083702059486
UA0102,Bakhchysaraiskyi,2023-08-28,1.6527173826792068,1.7050179690231266,4.716842199262922,0.9243816384284612,0.07561836157153883,7,108836,-0.5815746682374787,-0.3907528160291187,-0.2602948294064199
UA0102,Bakhchysaraiskyi,2023-09-04,2.0143053285163526,1.9902564697167069,5.364034811297577,0.9004649196956889,0.09953508030431106,7,108836,0.3615879458371458,0.0017628780278022838,0.21878389470980122
UA0102,Bakhchysaraiskyi,2023-09-11,2.286122595954251,2.34353073686553,7.300458937207938,0.8594766437575803,0.14052335624241977,7,108836,0.27181726743789847,0.28169229525262995,0.13494342867975578
UA0102,Bakhchysaraiskyi,2023-09-18,2.018349913496271,1.8786279127763208,7.491502739823529,0.9853816751810063,0.014618324818993717,7,108836,-0.26777268245798025,-0.028509426020353335,-0.11712962503929461
UA0102,Bakhchysaraiskyi,2023-09-25,1.7472531176820552,1.7499619668643007,6.9934213910351755,0.876557389099195,0.12344261090080488,7,108836,-0.27109679581421564,-0.2456206874794653,-0.13431605392179513
UA0102,Bakhchysaraiskyi,2023-10-02,2.0422678028758545,1.998034243194704,7.417220296438488,0.829091477084788,0.17090852291521189,7,108836,0.29501468519379936,0.02576006396362196,0.1688448469247389
UA0102,Bakhchysaraiskyi,2023-10-09,1.996547646941132,1.9909681954948462,7.445598328500379,0.8936197581682531,0.10638024183174685,7,108836,-0.04572015593472245,-0.026950710560975866,-0.022386954282068605
UA0102,Bakhchysaraiskyi,2023-10-16,2.1150874547604763,2.1246610342208436,8.876978876475382,0.6540207284354442,0.3459792715645559,7,108836,0.11853980781934426,0.16398283451164808,0.05937239113775049
UA0102,Bakhchysaraiskyi,2023-10-23,2.2575599451891235,2.278990404098145,14.25480878399175,0.5263331985740012,0.47366680142599876,7,108836,0.14247249042864718,0.282270939624244,0.06736009431098514
UA0102,Bakhchysaraiskyi,2023-10-30,2.246056285070832,2.2790495702100273,14.626743992616168,0.3999764171168853,0.6000235828831146,6,93288,-0.011503660118291403,0.14319057262918555,-0.005095616682429978
UA0102,Bakhchysaraiskyi,2023-11-06,2.4048410799916513,2.312686887849817,13.75200355732454,0.6060862214708368,0.39391377852916315,7,108836,0.1587847949208192,0.25102824700126014,0.07069493136758669
UA0102,Bakhchysaraiskyi,2023-11-13,2.358952151650836,2.2244977737365543,11.308805392294673,0.27580947480613033,0.7241905251938697,7,108836,-0.04588892834081548,0.10306596039781502,-0.019081896397484525
UA0102,Bakhchysaraiskyi,2023-11-20,2.234726984621262,2.2287375126872617,11.085659263821949,0.08159065015252306,0.9184093498474769,7,108836,-0.12422516702957376,-0.0821253808543485,-0.052661164382939614
UA0102,Bakhchysaraiskyi,2023-11-27,2.2489145516173985,2.2302194471073995,12.533488609087229,0.24570914035796979,0.7542908596420302,7,108836,0.014187566996136436,-0.06222957371624682,0.006348680216317754
UA0102,Bakhchysaraiskyi,2023-12-04,2.2566796052195914,2.2586181957930727,10.40609644854983,0.22940019846374363,0.7705998015362564,7,108836,0.007765053602192928,-0.05517908675069538,0.003452800639583382
UA0102,Bakhchysaraiskyi,2023-12-11,2.3656500881107916,2.226060908928452,12.06649275615382,0.20416957624315482,0.7958304237568452,7,108836,0.10897048289120015,0.09083176483351973,0.048287972576681534
UA0102,Bakhchysaraiskyi,2023-12-18,2.5574747159757356,2.611728816076822,14.72898991345871,0.1668749310889779,0.833125068911022,7,108836,0.19182462786494403,0.2809819085834748,0.08108749000074444
UA0102,Bakhchysaraiskyi,2023-12-25,2.764249088010545,2.7617441973873844,20.337988440824635,0.6782130912565696,0.3217869087434305,7,108836,0.20677437203480942,0.4070693477796654,0.08085099365524723
UA0104,Bilohirskyi,2022-12-26,4.498144138629503,4.498144138629503,212.36204701644488,0.9891933815925543,0.010806618407445708,1,19340,,,
UA0104,Bilohirskyi,2023-01-02,3.176354804283034,3.1260725911725946,109.38416591866063,0.4302703501255725,0.5697296498744275,7,135380,-1.3217893343464695,-1.3217893343464695,-0.2938521518230389
UA0104,Bilohirskyi,2023-01-09,3.217972317602931,3.1235505351673467,115.25515026252957,0.44132811345841333,0.5586718865415866,7,135380,0.04161751331989727,-0.6192771538533375,0.013102287333826727
UA0104,Bilohirskyi,2023-01-16,2.4262714124042257,2.4783649420891547,77.18564238435873,0.41009011670852413,0.5899098832914759,7,135380,-0.7917009051987054,-1.2045523411009302,-0.2460247718316122
UA0104,Bilohirskyi,2023-01-23,2.6237276141577306,2.781990197397414,85.56874821645765,0.2233121583690353,0.7766878416309647,7,135380,0.19745620175350487,-0.7059580540721928,0.08138256946193946
UA0104,Bilohirskyi,2023-01-30,2.763908093028888,2.7506364053939665,93.7483882315355,0.1779804993352046,0.8220195006647953,7,135380,0.14018047887115737,-0.0971734440830927,0.05342798471713998
UA0104,Bilohirskyi,2023-02-06,2.8440509593516934,2.7439374801373777,96.49344778285078,0.49154232530654457,0.5084576746934555,7,135380,0.08014286632280543,0.08608110005324932,0.028996212473541096
UA0104,Bilohirskyi,2023-02-13,2.892047094694405,2.872734621347476,91.89186340779683,0.15573201359137243,0.8442679864086277,7,135380,0.04799613534271163,0.22755757495877038,0.016875975862841938
UA0104,Bilohirskyi,2023-02-20,2.9628328209471584,2.8588500231344565,98.05749922756505,0.49412764071502435,0.5058723592849755,7,135380,0.07078572625275337,0.18189938063897904,0.024475993624935456
UA0104,Bilohirskyi,2023-02-27,2.7446934089463135,2.645818978549398,94.37323048351358,0.6845915201654602,0.3154084798345398,7,135380,-0.21813941200084486,-0.12101633305922288,-0.07362528538856608
UA0104,Bilohirskyi,2023-03-06,2.7769249264751203,2.6992723567464862,98.55032041701952,0.4854335943270793,0.5145664056729207,7,135380,0.03223151752880682,-0.08398114450977223,0.011743212347050625
UA0104,Bilohirskyi,2023-03-13,2.7876744951905836,2.704049478114545,90.87283366390406,0.3644556064411287,0.6355443935588713,7,135380,0.010749568715463287,-0.05645006757516535,0.003871033247235896
