latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
52.02149,31.94448,342.25,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,303.16,12.22,D,0
52.02074,31.93826,356.85,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,310.48,12.22,D,0
52.01997,31.93204,336.96,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,300.72,11.14,D,0
52.01619,31.90108,338.41,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,300.15,6.92,D,0
52.01543,31.89489,335.41,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,301.27,2.74,D,0
52.02496,31.94341,327.89,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,295.16,12.22,D,0
52.0242,31.93718,348.2,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,298.38,12.22,D,0
52.02167,31.94292,353.02,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,304.92,7.36,D,0
52.02093,31.93669,354.62,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,312.3,13.64,D,0
52.02019,31.93047,331,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,296.12,13.64,D,0
52.01649,31.89947,351.8,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,300.09,9.03,D,0
52.23683,33.86097,346.26,0.49,0.4,2024-09-07,1047,N,VIIRS,n,2,299.37,7.5,D,0
52.02514,31.94184,332.01,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,294.35,7.36,D,0
52.02439,31.93561,332.19,0.43,0.38,2024-09-07,1047,N,VIIRS,n,2,294.49,13.64,D,0
52.24052,33.85996,328.67,0.49,0.4,2024-09-07,1047,N,VIIRS,n,2,295.19,2.42,D,0
50.98119,25.08078,336.58,0.42,0.38,2024-09-07,1047,N,VIIRS,n,2,301.49,7.59,D,0
51.91101,32.72284,347.65,0.45,0.39,2024-09-07,1047,N,VIIRS,n,2,302,7.74,D,0
48.521,22.46346,367,0.59,0.7,2024-09-07,1227,N,VIIRS,h,2,301.85,22.52,D,0
48.52103,22.45525,327.97,0.59,0.7,2024-09-07,1227,N,VIIRS,n,2,296.89,9.52,D,0
48.52758,22.46332,367,0.59,0.7,2024-09-07,1227,N,VIIRS,h,2,298.51,37.18,D,0
48.5276,22.45522,355.33,0.59,0.7,2024-09-07,1227,N,VIIRS,n,2,296.2,21.82,D,0
48.58658,22.63361,340.85,0.6,0.71,2024-09-07,1227,N,VIIRS,n,2,295.09,7.82,D,0
48.58659,22.62582,343.27,0.6,0.71,2024-09-07,1227,N,VIIRS,n,2,294.68,7.82,D,0
48.58992,22.63135,367,0.6,0.71,2024-09-07,1227,N,VIIRS,h,2,296.59,25.3,D,0
48.58997,22.62389,350.97,0.6,0.71,2024-09-07,1227,N,VIIRS,n,2,294.46,16.79,D,0
51.31593,23.97827,337.15,0.69,0.74,2024-09-07,1228,N,VIIRS,n,2,292.4,10.88,D,0
51.31358,23.97488,350.04,0.69,0.74,2024-09-07,1228,N,VIIRS,n,2,293.03,9.78,D,0
51.30732,29.39235,317.49,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,286.75,3.94,N,0
52.30292,33.68371,314.21,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,284.13,1.58,N,0
52.2908,33.72911,295.35,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,283.45,0.77,N,0
52.29062,33.73424,301.16,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,283.92,0.77,N,0
52.28538,33.73371,298.1,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,283.42,1.06,N,0
52.25567,33.83393,300.28,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,284,0.93,N,0
52.26202,33.81942,296.57,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,285.77,1.38,N,0
52.25621,33.83415,298.84,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,283.89,0.76,N,0
52.25783,32.84689,311.56,0.37,0.58,2024-09-07,2259,N,VIIRS,n,2,278.93,0.78,N,0
52.20581,33.92064,299.01,0.33,0.56,2024-09-07,2259,N,VIIRS,n,2,283.8,0.65,N,0
52.19277,32.61389,295.89,0.38,0.59,2024-09-07,2259,N,VIIRS,n,2,284.57,0.93,N,0
52.19308,32.61371,295.29,0.38,0.59,2024-09-07,2259,N,VIIRS,n,2,284.57,1.03,N,0
52.09589,34.0533,305.5,0.33,0.55,2024-09-07,2259,N,VIIRS,n,2,277.34,0.73,N,0
52.08503,32.27809,297.35,0.39,0.6,2024-09-07,2259,N,VIIRS,n,2,283.75,0.96,N,0
52.02906,32.14077,299.63,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,280.54,0.58,N,0
52.02893,32.14674,296.45,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,278.61,0.58,N,0
52.02141,31.9708,323.05,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,280.78,5.39,N,0
52.02129,31.97688,352.5,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,283.45,5.39,N,0
52.02116,31.98297,329.96,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,282.06,4.68,N,0
52.01096,31.92744,298.4,0.41,0.6,2024-09-07,2259,N,VIIRS,n,2,283.71,1.08,N,0
51.9987,31.97536,337.9,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,279.81,3.5,N,0
51.99894,31.96332,295.57,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,283.94,0.66,N,0
51.98935,31.87036,300.88,0.41,0.6,2024-09-07,2259,N,VIIRS,n,2,280.31,0.33,N,0
52.00865,31.9276,296.2,0.41,0.6,2024-09-07,2259,N,VIIRS,n,2,283.08,0.74,N,0
52.00183,31.97588,333.4,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,280.57,2.7,N,0
51.99619,31.97553,300.89,0.4,0.6,2024-09-07,2259,N,VIIRS,n,2,277.64,0.41,N,0
51.69267,26.89645,309.61,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,286.23,2.65,N,0
51.68554,26.88674,306.97,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,285.61,6.02,N,0
51.68576,26.89669,311.18,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,288.2,2.65,N,0
51.686,26.90671,304.98,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,287.44,2.65,N,0
51.6791,26.90701,307.04,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,283.07,2.84,N,0
51.67934,26.91707,299.14,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,284.56,1.96,N,0
51.69396,26.89351,303.69,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,285.51,1.75,N,0
51.68707,26.8938,318.52,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,289.84,3.35,N,0
51.68725,26.90377,305,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,288.77,3.35,N,0
51.68744,26.91383,297.85,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,285.45,2.28,N,0
51.68036,26.9041,309.37,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,284.39,3.35,N,0
51.68055,26.91416,299.92,0.66,0.73,2024-09-07,2259,N,VIIRS,n,2,284.5,2.28,N,0
51.61711,27.18394,297.99,0.64,0.72,2024-09-07,2259,N,VIIRS,n,2,283.94,2.21,N,0
51.6173,27.19368,300.1,0.64,0.72,2024-09-07,2259,N,VIIRS,n,2,281.25,1.68,N,0
51.61048,27.1939,295.61,0.64,0.72,2024-09-07,2259,N,VIIRS,n,2,280.31,1.59,N,0
51.61662,27.18343,296.66,0.64,0.72,2024-09-07,2259,N,VIIRS,n,2,283.91,2.04,N,0
51.61676,27.19315,304.43,0.64,0.72,2024-09-07,2259,N,VIIRS,n,2,282.12,2.04,N,0
51.31641,29.41248,320.93,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,284.42,3.06,N,0
51.3164,29.43554,323.56,0.52,0.66,2024-09-07,2259,N,VIIRS,n,2,282.89,2.69,N,0
51.31639,29.45088,320.26,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,285.77,3.62,N,0
51.31639,29.45854,336.47,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,286.03,4.97,N,0
51.31641,29.39698,296.73,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,285.93,2.09,N,0
51.31641,29.40474,311.57,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,284.21,2.09,N,0
51.31641,29.42018,313.52,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,282.73,3.06,N,0
51.31641,29.42785,317.54,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,281.84,2.69,N,0
51.3164,29.44321,301.49,0.52,0.66,2024-09-07,2259,N,VIIRS,n,2,282.11,3.62,N,0
51.31015,29.3891,306.86,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,286.49,2.29,N,0
51.31015,29.39685,301.87,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,286.97,3.54,N,0
51.31015,29.41236,297.38,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,284.12,1.96,N,0
51.31016,29.42007,310.42,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,283.58,1.96,N,0
51.31016,29.42772,308.07,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,282.1,1.66,N,0
51.31016,29.43538,297.94,0.52,0.66,2024-09-07,2259,N,VIIRS,n,2,283.3,1.66,N,0
51.31015,29.44306,298.58,0.52,0.66,2024-09-07,2259,N,VIIRS,n,2,282.44,0.97,N,0
51.31015,29.45073,295.41,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,282.3,0.97,N,0
51.30389,29.38889,315.79,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,286.46,2.29,N,0
51.28519,29.49619,295.14,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,279.83,5,N,0
51.27896,29.4961,367,0.51,0.66,2024-09-07,2259,N,VIIRS,h,2,286.91,5,N,0
51.27896,29.50366,343.45,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,283.52,5.04,N,0
51.27896,29.48839,298.86,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,281.62,5,N,0
51.27897,29.51127,303.87,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,281.46,5.04,N,0
51.31976,29.40804,307.78,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,283.61,2.04,N,0
51.31973,29.41578,308.01,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,283.35,2.04,N,0
51.31958,29.44653,296.53,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,282.89,2.39,N,0
51.31954,29.45416,311.9,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,284.78,2.07,N,0
51.3195,29.46179,300.42,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,283.94,2.07,N,0
51.31344,29.42343,335.05,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,284.35,4.46,N,0
51.31358,29.39248,296.9,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,285.92,2.1,N,0
51.31355,29.40025,300.2,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,286.46,2.1,N,0
51.31351,29.40801,303.95,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,284.07,2.04,N,0
51.31348,29.41573,306.51,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,283.18,2.04,N,0
51.3134,29.43106,315.38,0.52,0.66,2024-09-07,2259,N,VIIRS,n,2,283.51,4.46,N,0
51.31337,29.43873,318.96,0.52,0.66,2024-09-07,2259,N,VIIRS,n,2,283.8,2.39,N,0
51.31333,29.4464,310.83,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,283.57,2.39,N,0
51.3133,29.45405,314.45,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,284.07,2.07,N,0
51.31326,29.46176,310.93,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,283.18,2.07,N,0
51.30723,29.41558,297.59,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,282.59,1.69,N,0
51.30719,29.4233,297.71,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,282.05,1.57,N,0
51.28849,29.40738,299.06,0.52,0.67,2024-09-07,2259,N,VIIRS,n,2,280.78,1.37,N,0
51.28194,29.49187,297.27,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,280.8,8.55,N,0
51.28191,29.49949,315.45,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,282.24,9.16,N,0
51.27571,29.49166,320.97,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,282.8,8.55,N,0
51.27568,29.49926,367,0.51,0.66,2024-09-07,2259,N,VIIRS,h,2,289.2,9.16,N,0
51.27587,29.44553,303.77,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,280.98,2.13,N,0
51.27584,29.45329,308.54,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,281.56,2.11,N,0
51.27579,29.46861,295.19,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,279.85,1.49,N,0
51.27565,29.50683,313.51,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,281.97,9.16,N,0
51.27562,29.51444,303.95,0.51,0.66,2024-09-07,2259,N,VIIRS,n,2,281.34,3.33,N,0
50.90019,34.14009,295.61,0.32,0.55,2024-09-07,2259,N,VIIRS,n,2,281.67,0.59,N,0
50.98749,30.61182,301.05,0.46,0.63,2024-09-07,2259,N,VIIRS,n,2,286.35,1.47,N,0
50.98465,30.61205,301.27,0.46,0.63,2024-09-07,2259,N,VIIRS,n,2,285.91,1.44,N,0
50.98454,30.61887,296.24,0.46,0.63,2024-09-07,2259,N,VIIRS,n,2,284,0.91,N,0
50.38496,37.35199,328.36,0.46,0.47,2024-09-07,2259,N,VIIRS,n,2,278.71,3.61,N,0
50.3845,37.35852,320.34,0.46,0.47,2024-09-07,2259,N,VIIRS,n,2,277.09,2.27,N,0
50.38535,37.35783,332.25,0.46,0.47,2024-09-07,2259,N,VIIRS,n,2,277.55,3.11,N,0
50.38584,37.35131,311.56,0.46,0.47,2024-09-07,2259,N,VIIRS,n,2,278.11,3.11,N,0
50.54326,26.25948,302.07,0.7,0.75,2024-09-07,2259,N,VIIRS,n,2,284.26,1.75,N,2
50.25092,36.01721,323.81,0.52,0.5,2024-09-07,2259,N,VIIRS,n,2,283.92,2.73,N,0
50.24892,36.01885,315.22,0.52,0.5,2024-09-07,2259,N,VIIRS,n,2,282.81,2.67,N,0
50.11392,36.32533,303.59,0.51,0.49,2024-09-07,2259,N,VIIRS,n,2,284.91,1.09,N,0
49.81047,37.84698,295.6,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,279.43,0.39,N,0
49.81211,37.84695,297.09,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,280.59,0.68,N,0
49.81552,37.69716,296.36,0.44,0.46,2024-09-07,2259,N,VIIRS,n,2,279.87,0.55,N,0
50.10603,31.0358,298.33,0.43,0.62,2024-09-07,2259,N,VIIRS,n,2,281.97,0.69,N,0
50.1059,31.04211,298.17,0.43,0.62,2024-09-07,2259,N,VIIRS,n,2,281.5,0.69,N,0
49.79011,36.64184,314.82,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,286.61,1.81,N,0
49.7856,36.64119,295.22,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,284.66,1.81,N,0
49.79366,36.64351,296.06,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,285.18,1.36,N,0
49.78916,36.64295,314.43,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,285.89,1.36,N,0
49.74965,36.62242,328.25,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,288.29,5.58,N,0
49.74918,36.62931,337.58,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,288.89,4.32,N,0
49.74516,36.62156,334.63,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,287.33,5.58,N,0
49.74469,36.62845,329.51,0.49,0.48,2024-09-07,2259,N,VIIRS,n,2,285.01,4.32,N,0
49.90701,33.33481,307.33,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,280.67,1.04,N,0
49.90195,33.32948,297.63,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,280.26,1.36,N,0
49.90176,33.33431,313.63,0.34,0.56,2024-09-07,2259,N,VIIRS,n,2,280.33,1.04,N,0
49.63934,37.65167,295.85,0.44,0.46,2024-09-07,2259,N,VIIRS,n,2,282.36,0.6,N,0
49.63506,37.65081,295.74,0.44,0.46,2024-09-07,2259,N,VIIRS,n,2,279.32,0.6,N,0
49.57164,37.71334,298.49,0.44,0.46,2024-09-07,2259,N,VIIRS,n,2,279.79,1.67,N,0
49.41208,38.50927,318,0.4,0.44,2024-09-07,2259,N,VIIRS,n,2,282.6,1.85,N,0
49.39518,38.51131,295.66,0.4,0.44,2024-09-07,2259,N,VIIRS,n,2,279.55,0.36,N,0
49.48622,36.37712,329.36,0.5,0.49,2024-09-07,2259,N,VIIRS,n,2,281.03,3.42,N,0
49.48593,36.37595,324.82,0.5,0.49,2024-09-07,2259,N,VIIRS,n,2,280.64,4.05,N,0
49.48543,36.38316,295.09,0.5,0.49,2024-09-07,2259,N,VIIRS,n,2,279.13,1.27,N,0
49.47991,36.39658,296.99,0.5,0.49,2024-09-07,2259,N,VIIRS,n,2,279.88,0.46,N,0
49.28791,37.74441,300.03,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,277.39,0.54,N,0
49.28975,37.74498,296.93,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,277.77,0.43,N,0
49.54785,32.29139,300.1,0.38,0.59,2024-09-07,2259,N,VIIRS,n,2,281.27,0.92,N,0
49.1888,37.87723,320.59,0.42,0.46,2024-09-07,2259,N,VIIRS,n,2,280.94,1.02,N,0
49.18458,37.87641,298.41,0.42,0.46,2024-09-07,2259,N,VIIRS,n,2,278.72,1.02,N,0
49.18644,37.79857,333.34,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,282.83,3.23,N,0
49.18691,37.79253,298.52,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,282.4,1.91,N,0
49.1742,37.79027,295.52,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,281.76,1.36,N,0
49.18324,37.79759,301.2,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,282.37,0.85,N,0
49.17527,37.79009,303.31,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,282.94,0.78,N,0
49.15817,37.84095,319.06,0.43,0.46,2024-09-07,2259,N,VIIRS,n,2,282.68,1.68,N,0
47.88057,34.47534,296.34,0.58,0.52,2024-09-07,2300,N,VIIRS,n,2,282.33,0.68,N,0
48.52615,34.65244,301.91,0.58,0.52,2024-09-07,2300,N,VIIRS,n,2,286.16,2.77,N,3
48.36018,37.82995,301.41,0.42,0.45,2024-09-07,2300,N,VIIRS,n,2,284.57,1.22,N,0
48.37271,37.83269,300.77,0.42,0.45,2024-09-07,2300,N,VIIRS,n,2,284.61,0.5,N,0
48.25959,35.77281,299.36,0.51,0.5,2024-09-07,2300,N,VIIRS,n,2,282.06,0.97,N,0
48.43724,32.31606,307.59,0.37,0.58,2024-09-07,2300,N,VIIRS,n,2,281.59,0.92,N,0
48.25498,35.77217,307.67,0.51,0.5,2024-09-07,2300,N,VIIRS,n,2,282.49,0.97,N,0
48.06014,37.9547,309.7,0.41,0.45,2024-09-07,2300,N,VIIRS,n,2,286.97,1.3,N,2
48.23085,33.81376,296.93,0.63,0.54,2024-09-07,2300,N,VIIRS,n,2,280.76,0.56,N,0
47.83367,38.47655,302.75,0.39,0.44,2024-09-07,2300,N,VIIRS,n,2,286.28,1.05,N,2
48.13638,33.595,295.04,0.32,0.55,2024-09-07,2300,N,VIIRS,n,2,284.16,0.59,N,0
47.91965,36.85969,295.9,0.46,0.47,2024-09-07,2300,N,VIIRS,n,2,266.18,0.98,N,0
47.91918,36.8659,308.98,0.46,0.47,2024-09-07,2300,N,VIIRS,n,2,266.88,1.08,N,0
47.86739,37.19584,310.88,0.44,0.46,2024-09-07,2300,N,VIIRS,n,2,283.25,2.09,N,0
48.06826,33.4792,296.95,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,286.03,0.98,N,0
48.06314,33.47832,323.5,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,287.21,0.98,N,0
47.66609,38.60617,300.36,0.57,0.43,2024-09-07,2300,N,VIIRS,n,2,284.02,0.73,N,0
47.66208,38.60535,309.67,0.57,0.43,2024-09-07,2300,N,VIIRS,n,2,284.08,2.19,N,0
47.87424,35.15566,309.4,0.54,0.51,2024-09-07,2300,N,VIIRS,n,2,286.09,1.48,N,2
47.87826,35.15742,306.64,0.54,0.51,2024-09-07,2300,N,VIIRS,n,2,285.36,0.98,N,2
47.87353,35.15683,302.8,0.54,0.51,2024-09-07,2300,N,VIIRS,n,2,285.88,0.98,N,2
47.86832,35.16362,312.53,0.54,0.51,2024-09-07,2300,N,VIIRS,n,2,288.17,1.97,N,2
48.41832,35.99992,318.22,0.5,0.49,2024-09-07,2300,N,VIIRS,n,2,282.46,1.74,N,0
47.87182,33.44673,350.2,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,289.15,2.39,N,2
47.86925,33.3877,302.11,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,287.8,0.53,N,0
47.86905,33.39219,297.33,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,287.23,0.53,N,2
47.86728,33.43264,308.27,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,287.2,0.67,N,2
47.86668,33.44621,302.55,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,284.43,2.39,N,0
47.87044,33.44812,345.28,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,287.6,2.52,N,2
47.87331,33.38974,298.31,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,288.08,0.32,N,2
47.87309,33.39422,299.63,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,287.94,0.32,N,2
47.87066,33.44364,305.1,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,285.1,2.52,N,2
47.86816,33.38914,299.53,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,286.67,0.32,N,2
47.86619,33.42957,297.27,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,285.63,0.71,N,2
47.86597,33.43407,299.48,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,285.92,0.94,N,2
48.29399,37.22021,300.21,0.44,0.46,2024-09-07,2300,N,VIIRS,n,2,280.71,0.43,N,0
48.21438,38.2435,338.78,0.4,0.44,2024-09-07,2300,N,VIIRS,n,2,285.88,7.36,N,2
48.4733,34.6311,303.33,0.58,0.52,2024-09-07,2300,N,VIIRS,n,2,287.19,1.94,N,2
48.47374,34.62285,310.26,0.58,0.52,2024-09-07,2300,N,VIIRS,n,2,283.92,1.8,N,2
48.54005,33.24236,327.29,0.34,0.56,2024-09-07,2300,N,VIIRS,n,2,284.14,2.26,N,0
48.22257,38.24521,321.85,0.4,0.44,2024-09-07,2300,N,VIIRS,n,2,285.75,1.68,N,2
48.40007,35.99698,300.98,0.5,0.49,2024-09-07,2300,N,VIIRS,n,2,282.22,2.35,N,0
48.40053,35.98998,331,0.5,0.49,2024-09-07,2300,N,VIIRS,n,2,284.45,2.35,N,0
48.40416,36.00472,296.64,0.5,0.49,2024-09-07,2300,N,VIIRS,n,2,282.17,3.13,N,0
48.40463,35.99771,337.7,0.5,0.49,2024-09-07,2300,N,VIIRS,n,2,284.82,5.93,N,0
48.40825,36.01255,334.81,0.5,0.49,2024-09-07,2300,N,VIIRS,n,2,283.52,3.13,N,0
48.40872,36.00548,332.09,0.5,0.49,2024-09-07,2300,N,VIIRS,n,2,283.99,3.13,N,0
47.0905,32.8728,297.41,0.34,0.56,2024-09-07,2300,N,VIIRS,n,2,282.88,0.67,N,0
47.16341,37.80516,297.75,0.41,0.45,2024-09-07,2300,N,VIIRS,n,2,270.1,0.39,N,0
47.17212,31.75768,301.03,0.39,0.59,2024-09-07,2300,N,VIIRS,n,2,286.21,0.67,N,0
47.1557,33.26325,305.78,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,283.8,1.29,N,0
47.15736,33.26093,298.84,0.33,0.55,2024-09-07,2300,N,VIIRS,n,2,283.67,0.83,N,0
47.16182,37.80978,303.85,0.41,0.45,2024-09-07,2300,N,VIIRS,n,2,272.48,0.83,N,0
47.16295,37.81062,295.92,0.41,0.45,2024-09-07,2300,N,VIIRS,n,2,271.92,0.39,N,0
49.11773,36.77594,326.09,0.47,0.48,2024-09-07,2300,N,VIIRS,n,2,277.1,2.14,N,0
49.1133,36.77518,311.3,0.47,0.48,2024-09-07,2300,N,VIIRS,n,2,278.88,0.87,N,0
48.95194,38.22811,297.6,0.41,0.45,2024-09-07,2300,N,VIIRS,n,2,281.55,0.74,N,0
48.87748,38.80524,313.49,0.39,0.44,2024-09-07,2300,N,VIIRS,n,2,284.98,1.17,N,0
48.87718,38.80809,314.25,0.39,0.44,2024-09-07,2300,N,VIIRS,n,2,285.34,1.4,N,0
48.87316,38.80722,312,0.39,0.44,2024-09-07,2300,N,VIIRS,n,2,284.45,1.55,N,0
48.99569,37.16559,306.79,0.45,0.47,2024-09-07,2300,N,VIIRS,n,2,284.04,1.61,N,0
48.92262,38.06417,296.91,0.41,0.45,2024-09-07,2300,N,VIIRS,n,2,283.56,0.54,N,0
48.87806,38.43261,312.37,0.4,0.44,2024-09-07,2300,N,VIIRS,n,2,278.27,1.36,N,0
48.49598,38.81,323.39,0.57,0.43,2024-09-07,2300,N,VIIRS,n,2,284.79,2.39,N,2
48.49197,38.80918,306,0.57,0.43,2024-09-07,2300,N,VIIRS,n,2,282.06,2.39,N,2
48.48217,38.78204,311.34,0.38,0.43,2024-09-07,2300,N,VIIRS,n,2,285.26,0.58,N,2
48.47863,38.77602,299.61,0.38,0.43,2024-09-07,2300,N,VIIRS,n,2,284.52,0.58,N,3
48.19494,37.72258,299.16,0.42,0.45,2024-09-07,2300,N,VIIRS,n,2,283.32,0.54,N,3
48.46799,38.75796,307.74,0.38,0.43,2024-09-07,2300,N,VIIRS,n,2,288.5,0.9,N,2
48.46659,38.77355,306.44,0.38,0.43,2024-09-07,2300,N,VIIRS,n,2,283.32,0.68,N,0
48.46444,38.75192,307.43,0.38,0.43,2024-09-07,2300,N,VIIRS,n,2,286.13,0.9,N,2
48.46397,38.75713,303.51,0.38,0.43,2024-09-07,2300,N,VIIRS,n,2,285.63,0.9,N,2
48.46041,38.75111,295.38,0.38,0.43,2024-09-07,2300,N,VIIRS,n,2,284.68,0.49,N,0
48.46734,37.49531,316.01,0.43,0.46,2024-09-07,2300,N,VIIRS,n,2,282.87,1.59,N,0
48.46687,37.5013,311.07,0.43,0.46,2024-09-07,2300,N,VIIRS,n,2,282.71,1.59,N,0
48.46462,37.50106,302.7,0.43,0.46,2024-09-07,2300,N,VIIRS,n,2,281.57,0.7,N,0
48.43447,37.85649,295.1,0.42,0.45,2024-09-07,2300,N,VIIRS,n,2,281.92,0.31,N,0
48.37809,38.30562,314,0.4,0.44,2024-09-07,2300,N,VIIRS,n,2,284.65,1.18,N,0
48.4005,37.85605,312.44,0.42,0.45,2024-09-07,2300,N,VIIRS,n,2,285.35,1.64,N,0
48.39117,37.86586,296.44,0.42,0.45,2024-09-07,2300,N,VIIRS,n,2,285.19,0.43,N,0
48.37689,37.8336,298.38,0.42,0.45,2024-09-07,2300,N,VIIRS,n,2,285.77,0.5,N,0
