latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
47.23256,38.13261,353.36,0.34,0.56,2023-02-08,1106,N,VIIRS,n,2,275.7,11.26,D,0
48.52058,34.63465,320.17,0.55,0.43,2023-02-08,2320,N,VIIRS,n,2,262.31,2.93,N,2
48.5317,34.64485,324.38,0.55,0.43,2023-02-08,2320,N,VIIRS,n,2,264.67,5.02,N,3
47.86922,33.44802,367,0.5,0.66,2023-02-09,0100,N,VIIRS,h,2,263.67,9.9,N,2
45.51889,29.57681,347.01,0.39,0.36,2023-02-09,1046,N,VIIRS,n,2,279.98,7.11,D,0
45.52218,29.57569,355.26,0.39,0.36,2023-02-09,1046,N,VIIRS,n,2,277.56,7.11,D,0
45.51559,29.57792,338.07,0.39,0.36,2023-02-09,1046,N,VIIRS,n,2,279.3,11.2,D,0
45.51806,29.57186,337.32,0.39,0.36,2023-02-09,1046,N,VIIRS,n,2,277.29,6.23,D,0
47.87209,33.44968,327.44,0.42,0.38,2023-02-09,1047,N,VIIRS,n,2,277.32,5.96,D,2
47.21396,35.59352,328.59,0.48,0.4,2023-02-09,1047,N,VIIRS,n,2,277.94,5.77,D,0
47.23397,38.13438,339.08,0.41,0.45,2023-02-09,1047,N,VIIRS,n,2,278.56,6.7,D,0
47.45424,30.11646,331.29,0.38,0.36,2023-02-09,1047,N,VIIRS,n,2,281.31,2.7,D,0
47.87224,33.4473,326.7,0.42,0.38,2023-02-09,1047,N,VIIRS,n,2,273.39,2.68,D,2
50.2389,30.37807,322.33,0.48,0.64,2023-02-09,2301,N,VIIRS,n,2,259.87,3.81,N,0
46.60438,32.58925,355.05,0.36,0.57,2023-02-09,2302,N,VIIRS,n,2,271.98,9.78,N,3
50.24066,30.3813,321.73,0.41,0.45,2023-02-10,0041,N,VIIRS,n,2,260.32,1.77,N,0
46.60459,32.59135,333.07,0.63,0.54,2023-02-10,0042,N,VIIRS,n,2,270.84,11.22,N,3
49.44945,34.36757,339.97,0.38,0.36,2023-02-10,1028,N,VIIRS,n,2,278.95,4.17,D,0
47.62802,34.32487,326.19,0.39,0.36,2023-02-10,1028,N,VIIRS,n,2,280.67,2.08,D,2
48.60857,38.01377,331.22,0.43,0.38,2023-02-10,1028,N,VIIRS,n,2,276.44,2.06,D,0
47.78882,32.1808,337.86,0.41,0.37,2023-02-10,1028,N,VIIRS,n,2,278.39,9.06,D,0
48.93679,34.52668,327.53,0.38,0.36,2023-02-10,1028,N,VIIRS,n,2,275.91,3.86,D,0
50.5862,33.38364,326.38,0.38,0.36,2023-02-10,1029,N,VIIRS,n,2,274.04,1.21,D,0
47.86708,33.44225,320.1,0.55,0.68,2023-02-10,2242,N,VIIRS,n,2,264.67,3.52,N,2
47.87351,33.44641,321.97,0.55,0.68,2023-02-10,2242,N,VIIRS,n,2,266.49,4.37,N,2
47.87352,33.44229,323.91,0.55,0.68,2023-02-10,2242,N,VIIRS,n,2,266.91,3.77,N,2
47.52536,37.75917,327.17,0.4,0.37,2023-02-11,1009,N,VIIRS,n,2,278.35,3.54,D,0
46.87518,36.97566,344.06,0.42,0.37,2023-02-11,1009,N,VIIRS,n,2,280.53,7.09,D,0
46.60904,35.09276,349.63,0.47,0.4,2023-02-11,1009,N,VIIRS,n,2,286.67,8.36,D,0
46.61138,35.08522,330.97,0.47,0.4,2023-02-11,1009,N,VIIRS,n,2,281.88,8.36,D,0
49.59791,38.29348,328.93,0.38,0.36,2023-02-11,1009,N,VIIRS,n,2,273.47,2.01,D,0
48.58468,38.02645,331.77,0.39,0.36,2023-02-11,1009,N,VIIRS,n,2,277.35,3.81,D,0
47.73297,34.58569,328.24,0.47,0.4,2023-02-11,1009,N,VIIRS,n,2,277.37,6.81,D,0
47.53768,35.61448,325.11,0.44,0.39,2023-02-11,1009,N,VIIRS,n,2,275.92,2.53,D,0
46.51014,32.47798,344.92,0.4,0.44,2023-02-11,1009,N,VIIRS,n,2,278.49,16.89,D,0
47.5302,37.76019,341.05,0.4,0.37,2023-02-11,1009,N,VIIRS,n,2,278.17,8.97,D,0
47.5311,37.76535,344.28,0.4,0.37,2023-02-11,1009,N,VIIRS,n,2,284.11,11.04,D,0
47.52866,37.75792,337.69,0.4,0.37,2023-02-11,1009,N,VIIRS,n,2,279.41,3.54,D,0
47.52955,37.76309,355.5,0.4,0.37,2023-02-11,1009,N,VIIRS,n,2,285.67,15.75,D,0
47.49266,37.876,345.85,0.4,0.37,2023-02-11,1009,N,VIIRS,n,2,280.91,6.94,D,0
45.45458,29.47352,334.4,0.43,0.62,2023-02-11,1149,N,VIIRS,n,2,276.09,1.55,D,0
46.60974,35.09373,355.71,0.8,0.78,2023-02-11,1150,N,VIIRS,n,2,282.37,16.57,D,0
46.50838,32.48516,335.72,0.6,0.71,2023-02-11,1150,N,VIIRS,n,2,275.09,5.32,D,0
46.51152,32.48321,338.61,0.6,0.71,2023-02-11,1150,N,VIIRS,n,2,276.4,5,D,0
47.2521,32.24067,340.24,0.59,0.7,2023-02-11,1150,N,VIIRS,n,2,275.54,7.52,D,0
46.76186,33.36697,327.37,0.43,0.38,2023-02-12,0004,N,VIIRS,n,2,269.55,3.16,N,0
47.63121,34.32781,326.29,0.49,0.49,2023-02-12,0950,N,VIIRS,n,2,274.13,4.08,D,2
47.58476,30.09286,337.67,0.56,0.52,2023-02-12,1131,N,VIIRS,n,2,280.45,7.54,D,0
47.13072,30.24273,339.53,0.57,0.52,2023-02-12,1131,N,VIIRS,n,2,280.66,6.95,D,0
47.58519,30.10064,325.18,0.56,0.52,2023-02-12,1131,N,VIIRS,n,2,279.5,7.89,D,0
47.58605,30.09181,338,0.56,0.52,2023-02-12,1131,N,VIIRS,n,2,279.85,7.38,D,0
46.87342,30.44304,337.26,0.58,0.52,2023-02-12,1131,N,VIIRS,n,2,279.97,13.93,D,0
46.87828,30.44251,342.25,0.58,0.52,2023-02-12,1131,N,VIIRS,n,2,281.27,16.54,D,0
46.87552,30.44316,332.57,0.58,0.52,2023-02-12,1131,N,VIIRS,n,2,282.79,13.3,D,0
47.14565,30.24858,333.89,0.57,0.52,2023-02-12,1131,N,VIIRS,n,2,283.16,6.39,D,0
47.58652,30.09954,344.6,0.56,0.52,2023-02-12,1131,N,VIIRS,n,2,280.45,7.38,D,0
48.47204,34.63243,295.79,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,269.18,0.65,N,2
47.86525,33.43054,297.43,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,265.33,0.6,N,2
47.86856,33.43159,307.58,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,266.42,0.96,N,2
47.87308,33.40032,296.05,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,267.42,1.14,N,3
47.87414,33.41701,300.47,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,270.34,1.4,N,3
47.86962,33.44828,325.73,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,271.86,3.41,N,2
47.87601,33.4136,301.2,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,270.59,0.79,N,3
47.87154,33.4449,325.69,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,271.09,1.89,N,2
47.86021,35.14301,301.5,0.38,0.36,2023-02-12,2345,N,VIIRS,n,2,270.59,1.04,N,3
47.86839,35.1566,300.78,0.38,0.36,2023-02-12,2345,N,VIIRS,n,2,268.41,1.38,N,3
48.47283,34.62727,297.78,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,267.38,0.77,N,2
48.52029,34.6327,303.5,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,268.32,1.12,N,2
48.5237,34.65561,309.79,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,268.43,1.01,N,3
48.52777,34.65158,304.78,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,268.68,1.01,N,3
48.53183,34.64755,331.09,0.39,0.36,2023-02-12,2345,N,VIIRS,n,2,272.89,5.45,N,2
44.77293,33.86231,301.62,0.38,0.36,2023-02-12,2346,N,VIIRS,n,2,270.33,0.55,N,2
45.49093,29.45945,344.52,0.47,0.4,2023-02-13,1112,N,VIIRS,n,2,292.84,25.35,D,0
45.47743,29.40673,340.5,0.47,0.4,2023-02-13,1112,N,VIIRS,n,2,284.81,10.63,D,0
47.00018,33.02149,332.54,0.46,0.47,2023-02-13,1112,N,VIIRS,n,2,280.06,7.59,D,0
47.00063,33.0276,356.33,0.46,0.47,2023-02-13,1112,N,VIIRS,l,2,281.61,7.59,D,0
47.00546,33.03302,334.36,0.46,0.47,2023-02-13,1112,N,VIIRS,n,2,278.32,4.68,D,0
46.86813,30.45373,330.74,0.53,0.42,2023-02-13,1112,N,VIIRS,n,2,282.1,4.18,D,0
46.86802,30.4526,328.35,0.53,0.42,2023-02-13,1112,N,VIIRS,n,2,282.62,7.56,D,0
45.47605,29.40598,332.35,0.47,0.4,2023-02-13,1112,N,VIIRS,n,2,284.76,6.22,D,0
45.49297,29.45795,336.41,0.47,0.4,2023-02-13,1112,N,VIIRS,n,2,282.98,17.84,D,0
45.48129,29.31849,342.81,0.47,0.39,2023-02-13,1112,N,VIIRS,n,2,282.74,7.54,D,0
45.48999,29.46483,328.52,0.47,0.4,2023-02-13,1112,N,VIIRS,n,2,281.93,17.84,D,0
47.00076,33.02919,352.78,0.46,0.47,2023-02-13,1112,N,VIIRS,n,2,280.23,11.23,D,0
47.00028,33.02309,341.33,0.46,0.47,2023-02-13,1112,N,VIIRS,n,2,280.59,5.37,D,0
47.00108,33.03373,326.47,0.46,0.47,2023-02-13,1112,N,VIIRS,n,2,278.11,4.45,D,0
45.47969,29.40515,329.54,0.47,0.4,2023-02-13,1112,N,VIIRS,n,2,281.45,6.22,D,0
48.4726,34.63383,329.55,0.53,0.42,2023-02-14,1053,N,VIIRS,n,2,276.25,3.71,D,2
48.46207,38.77231,316.19,0.51,0.41,2023-02-14,2307,N,VIIRS,n,2,265.96,2.62,N,0
48.52385,34.61948,301.42,0.51,0.49,2023-02-14,2307,N,VIIRS,n,2,270.2,1.24,N,2
48.52483,34.62087,295.49,0.51,0.49,2023-02-14,2307,N,VIIRS,n,2,269.77,1.6,N,2
51.90762,32.08773,327.66,0.39,0.36,2023-02-15,1035,N,VIIRS,n,2,275.15,1.97,D,0
50.47424,30.92919,333.58,0.39,0.36,2023-02-15,1035,N,VIIRS,n,2,278.08,2.86,D,0
50.36709,31.0633,327.78,0.39,0.36,2023-02-15,1035,N,VIIRS,n,2,277.49,6.52,D,0
49.54203,31.45274,327.38,0.39,0.36,2023-02-15,1035,N,VIIRS,n,2,279.1,2.45,D,0
50.22844,33.34664,309.33,0.49,0.65,2023-02-15,2248,N,VIIRS,n,2,266.01,1.11,N,0
48.53568,34.64489,328.31,0.5,0.49,2023-02-16,0029,N,VIIRS,n,2,271.11,2.85,N,3
48.53267,34.64223,337.52,0.5,0.49,2023-02-16,0029,N,VIIRS,n,2,269.41,7.33,N,3
48.53143,34.64231,306.12,0.5,0.49,2023-02-16,0029,N,VIIRS,n,2,265.41,2.85,N,3
48.10852,23.81594,304.43,0.38,0.36,2023-02-16,0030,N,VIIRS,n,2,265.72,0.93,N,0
47.82843,33.20604,335.01,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,280.22,6.75,D,0
47.83195,33.20452,329.64,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,279.9,4.33,D,0
47.83787,33.21506,330.48,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,279.35,3.41,D,0
47.84138,33.21353,336.46,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,279.3,4.6,D,0
47.39466,37.94288,328.86,0.38,0.36,2023-02-16,1015,N,VIIRS,n,2,280.54,2.45,D,0
46.63066,29.96685,332.52,0.43,0.46,2023-02-16,1015,N,VIIRS,n,2,271.03,3.09,D,0
47.85709,33.44724,329.69,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,288.14,6.54,D,2
47.86058,33.44573,333.07,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,280.51,6.54,D,2
47.82492,33.20757,336.64,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,282.16,6.75,D,0
47.83435,33.21661,326.88,0.46,0.39,2023-02-16,1015,N,VIIRS,n,2,278.61,3.41,D,0
46.62967,29.96763,329.49,0.54,0.68,2023-02-16,1156,N,VIIRS,n,2,284.06,4.28,D,0
48.97406,24.71074,296.37,0.45,0.39,2023-02-17,0010,N,VIIRS,n,2,270.27,1.1,N,2
47.42641,33.18277,335.58,0.48,0.48,2023-02-17,0957,N,VIIRS,n,2,282.7,3.66,D,0
46.99937,32.75167,336.1,0.51,0.5,2023-02-17,0957,N,VIIRS,n,2,281.09,9.04,D,0
47.82447,33.18913,335.6,0.47,0.48,2023-02-17,0957,N,VIIRS,n,2,282.66,6.52,D,0
46.95448,32.67172,342.75,0.52,0.5,2023-02-17,0957,N,VIIRS,n,2,285.64,25.27,D,0
47.82177,33.19736,331.42,0.47,0.48,2023-02-17,0957,N,VIIRS,n,2,282.67,4.84,D,0
47.40913,32.77291,335.55,0.5,0.49,2023-02-17,0957,N,VIIRS,n,2,283.53,7.68,D,0
47.42616,33.18773,339.38,0.48,0.48,2023-02-17,0957,N,VIIRS,n,2,285.22,10.65,D,0
47.42791,33.18888,334.63,0.48,0.48,2023-02-17,0957,N,VIIRS,n,2,283.53,5.87,D,0
46.99833,32.76696,336.62,0.51,0.5,2023-02-17,0957,N,VIIRS,n,2,282.14,4.99,D,0
46.9542,32.67237,339.39,0.52,0.5,2023-02-17,0957,N,VIIRS,n,2,285.19,19.23,D,0
47.00267,32.76461,335.83,0.51,0.5,2023-02-17,0957,N,VIIRS,n,2,280.11,4.99,D,0
46.4896,30.47323,347.43,0.34,0.56,2023-02-17,1137,N,VIIRS,n,2,282.27,8.02,D,0
45.51247,29.36477,327.05,0.59,0.53,2023-02-17,1137,N,VIIRS,n,2,285.03,3.17,D,0
46.48939,30.46866,356.39,0.34,0.56,2023-02-17,1137,N,VIIRS,n,2,284.2,6.78,D,0
46.49483,30.47276,333.81,0.34,0.56,2023-02-17,1137,N,VIIRS,n,2,280.97,8.02,D,0
46.49463,30.46819,354.96,0.34,0.56,2023-02-17,1137,N,VIIRS,n,2,281.51,6.78,D,0
46.61229,32.63223,329.32,0.43,0.62,2023-02-17,1137,N,VIIRS,n,2,265.59,21.93,D,0
46.61196,32.62058,356.66,0.43,0.62,2023-02-17,1137,N,VIIRS,n,2,271.34,21.58,D,0
46.61213,32.6264,357.11,0.43,0.62,2023-02-17,1137,N,VIIRS,l,2,272.31,21.58,D,0
46.61793,32.62614,356.9,0.43,0.62,2023-02-17,1137,N,VIIRS,l,2,269.29,21.58,D,0
46.70722,33.50727,341.95,0.48,0.64,2023-02-17,1137,N,VIIRS,n,2,280.56,5.82,D,0
48.39841,26.34081,328.14,0.46,0.47,2023-02-17,1138,N,VIIRS,n,2,281.78,2.72,D,0
48.40284,26.33881,344.02,0.46,0.47,2023-02-17,1138,N,VIIRS,n,2,284.8,9.1,D,0
48.40278,26.34017,339.43,0.46,0.47,2023-02-17,1138,N,VIIRS,n,2,284.12,5.9,D,0
47.17273,31.75802,295.45,0.39,0.36,2023-02-17,2352,N,VIIRS,n,2,269.28,0.83,N,0
48.41507,26.98874,326.81,0.47,0.4,2023-02-18,1119,N,VIIRS,n,2,282.55,6.48,D,0
48.41142,26.98966,327.74,0.47,0.4,2023-02-18,1119,N,VIIRS,n,2,280.99,6.48,D,0
48.41333,26.98734,335.97,0.47,0.4,2023-02-18,1119,N,VIIRS,n,2,285.36,19.76,D,0
48.41435,26.98231,325.07,0.47,0.4,2023-02-18,1119,N,VIIRS,n,2,281.14,7.68,D,0
47.8708,33.4442,321.97,0.46,0.39,2023-02-18,2333,N,VIIRS,n,2,250.47,1.29,N,2
47.87025,33.44394,325.5,0.46,0.39,2023-02-18,2333,N,VIIRS,n,2,251.29,2.33,N,2
47.87007,33.45041,295.38,0.46,0.39,2023-02-18,2333,N,VIIRS,n,2,249.45,1.29,N,2
47.95288,37.8469,296.31,0.48,0.4,2023-02-19,2314,N,VIIRS,n,2,270.2,1.21,N,0
48.21478,38.24693,298.4,0.47,0.39,2023-02-19,2314,N,VIIRS,n,2,266.9,0.91,N,2
48.09884,37.92379,298.83,0.48,0.4,2023-02-19,2314,N,VIIRS,n,2,270.88,1.41,N,2
48.97346,24.71119,295.07,0.53,0.42,2023-02-20,0054,N,VIIRS,n,2,271.69,1.6,N,2
45.47139,29.49655,289.52,0.42,0.38,2023-02-20,1040,N,VIIRS,l,2,290.33,30.41,D,0
45.47021,29.49945,327.05,0.42,0.38,2023-02-20,1040,N,VIIRS,n,2,296.9,29.54,D,0
45.45571,29.45955,339.69,0.42,0.38,2023-02-20,1040,N,VIIRS,n,2,290.34,11.27,D,0
45.45667,29.46485,339.02,0.42,0.38,2023-02-20,1040,N,VIIRS,n,2,286.21,11.16,D,0
45.25249,28.6873,345.06,0.45,0.39,2023-02-20,1040,N,VIIRS,n,2,290.64,24.04,D,0
45.54826,28.61554,343.85,0.44,0.39,2023-02-20,1040,N,VIIRS,n,2,294.46,48.13,D,0
45.32947,28.58958,330.37,0.45,0.39,2023-02-20,1040,N,VIIRS,n,2,282.6,1.94,D,0
45.45842,29.34809,335.59,0.43,0.38,2023-02-20,1040,N,VIIRS,n,2,285.67,3.13,D,0
45.45501,29.34936,329.9,0.43,0.38,2023-02-20,1040,N,VIIRS,n,2,286.83,3.13,D,0
45.45996,29.376,331.72,0.42,0.38,2023-02-20,1040,N,VIIRS,n,2,285.94,3.22,D,0
45.47237,29.50184,335.07,0.42,0.38,2023-02-20,1040,N,VIIRS,n,2,295.82,30.41,D,0
49.22561,31.71779,340.08,0.39,0.36,2023-02-20,1041,N,VIIRS,n,2,280.55,10.12,D,0
49.22233,31.71894,325.28,0.39,0.36,2023-02-20,1041,N,VIIRS,n,2,282.16,7.06,D,0
49.22311,31.72417,328.29,0.39,0.36,2023-02-20,1041,N,VIIRS,n,2,280.23,7.06,D,0
47.94873,32.74049,331.41,0.39,0.36,2023-02-20,1041,N,VIIRS,n,2,282.52,6.65,D,0
47.87094,33.44599,329.02,0.39,0.37,2023-02-20,1041,N,VIIRS,n,2,281.24,6.09,D,2
49.39884,32.1312,329.01,0.39,0.36,2023-02-20,1041,N,VIIRS,n,2,277.12,2.32,D,0
45.46861,29.4972,333.28,0.41,0.45,2023-02-21,1021,N,VIIRS,n,2,290.32,4.26,D,0
45.42458,29.15357,327.78,0.43,0.46,2023-02-21,1021,N,VIIRS,n,2,287.48,1.99,D,0
45.46885,29.20917,335.79,0.43,0.46,2023-02-21,1021,N,VIIRS,n,2,289.01,3.43,D,0
45.62733,29.33556,339.55,0.42,0.45,2023-02-21,1021,N,VIIRS,n,2,293.15,7.31,D,0
45.62615,29.33039,337.48,0.42,0.45,2023-02-21,1021,N,VIIRS,n,2,291.57,7.31,D,0
45.45033,29.43734,340.74,0.42,0.45,2023-02-21,1021,N,VIIRS,n,2,288.5,4.97,D,0
45.48784,29.46562,327.34,0.41,0.45,2023-02-21,1021,N,VIIRS,n,2,289.52,3.35,D,0
45.45756,29.41112,330.36,0.42,0.45,2023-02-21,1021,N,VIIRS,n,2,288.25,3.55,D,0
45.48385,29.46747,339.12,0.41,0.45,2023-02-21,1021,N,VIIRS,n,2,290.4,3.35,D,0
48.37518,26.37334,328.48,0.47,0.48,2023-02-21,1022,N,VIIRS,n,2,283.27,3.19,D,0
45.44737,29.42111,349.98,0.6,0.71,2023-02-21,1202,N,VIIRS,n,2,291.88,25.81,D,0
45.44738,29.42915,356.35,0.6,0.71,2023-02-21,1202,N,VIIRS,l,2,286.75,25.81,D,0
45.46754,29.53435,348.33,0.61,0.71,2023-02-21,1202,N,VIIRS,n,2,283.66,9.54,D,0
45.45399,29.4131,356.75,0.6,0.71,2023-02-21,1202,N,VIIRS,l,2,289.04,17.6,D,0
45.45401,29.42113,325.93,0.6,0.71,2023-02-21,1202,N,VIIRS,n,2,287.6,25.81,D,0
45.46087,29.53431,341.15,0.61,0.71,2023-02-21,1202,N,VIIRS,n,2,286.23,9.54,D,0
45.46059,29.39707,328.89,0.6,0.71,2023-02-21,1202,N,VIIRS,n,2,287.32,14.15,D,0
45.46056,29.38906,356.01,0.6,0.71,2023-02-21,1202,N,VIIRS,n,2,289.55,14.15,D,0
45.44735,29.41308,349.01,0.6,0.71,2023-02-21,1202,N,VIIRS,n,2,289.84,17.6,D,0
45.40035,28.9565,356.82,0.57,0.69,2023-02-21,1202,N,VIIRS,l,2,285.08,20.05,D,0
45.40028,28.94884,345.92,0.57,0.69,2023-02-21,1202,N,VIIRS,n,2,284.53,12.99,D,0
47.87687,33.40362,298.59,0.52,0.41,2023-02-22,0017,N,VIIRS,n,2,273.8,1.4,N,3
47.86784,33.43581,303.66,0.52,0.42,2023-02-22,0017,N,VIIRS,n,2,272.51,1.2,N,2
47.87398,33.41709,299.36,0.52,0.41,2023-02-22,0017,N,VIIRS,n,2,275.33,0.85,N,3
47.86596,33.43551,307.8,0.52,0.42,2023-02-22,0017,N,VIIRS,n,2,272.56,1.91,N,2
47.85939,33.4472,302,0.52,0.42,2023-02-22,0017,N,VIIRS,n,2,272.87,1.36,N,2
45.47965,29.53102,326.4,0.43,0.38,2023-02-22,0018,N,VIIRS,n,2,273.85,6.01,N,0
45.47863,29.53637,323.24,0.43,0.38,2023-02-22,0018,N,VIIRS,n,2,273.97,3.9,N,0
45.69555,34.79792,337.15,0.39,0.44,2023-02-22,1002,N,VIIRS,n,2,284.95,3.99,D,0
48.46199,38.77754,326.76,0.4,0.37,2023-02-22,1003,N,VIIRS,n,2,273.58,2.88,D,0
47.87601,33.4143,302.57,0.39,0.36,2023-02-22,2358,N,VIIRS,n,2,271.92,1.49,N,3
47.8603,35.14449,302.72,0.42,0.38,2023-02-22,2358,N,VIIRS,n,2,270.42,1.34,N,3
48.47126,34.63191,301.69,0.4,0.37,2023-02-22,2358,N,VIIRS,n,2,268.31,1.09,N,2
47.86985,35.16137,308.5,0.42,0.38,2023-02-22,2358,N,VIIRS,n,2,269.37,1.38,N,3
47.87067,33.44524,311.31,0.39,0.36,2023-02-22,2358,N,VIIRS,n,2,270.46,1.76,N,2
48.53231,34.64681,316.13,0.4,0.37,2023-02-22,2358,N,VIIRS,n,2,277.52,35.32,N,2
48.52802,34.6508,300.31,0.4,0.37,2023-02-22,2358,N,VIIRS,n,2,267.42,6.88,N,3
48.52099,34.63063,308.2,0.4,0.37,2023-02-22,2358,N,VIIRS,n,2,269.05,1.75,N,2
47.86181,35.14617,296.55,0.42,0.38,2023-02-22,2358,N,VIIRS,n,2,269.23,1.48,N,3
48.00573,37.5088,326.16,0.49,0.4,2023-02-22,2358,N,VIIRS,n,2,266.04,11.15,N,0
47.23374,33.26532,329.79,0.33,0.55,2023-02-23,0944,N,VIIRS,n,2,278.86,2.27,D,0
47.62912,34.32058,344.61,0.58,0.52,2023-02-23,0944,N,VIIRS,n,2,279.76,7.97,D,2
45.82797,33.52595,326.6,0.35,0.57,2023-02-23,0944,N,VIIRS,n,2,277.75,1.07,D,0
47.87069,33.44749,333.92,0.62,0.54,2023-02-23,0944,N,VIIRS,n,2,278.23,4.13,D,2
46.60047,32.47203,340.28,0.6,0.53,2023-02-23,1124,N,VIIRS,n,2,279.65,6.08,D,0
45.46727,29.36236,327.53,0.42,0.45,2023-02-23,1124,N,VIIRS,n,2,281.35,3,D,0
44.96268,34.09274,337.37,0.35,0.57,2023-02-23,1124,N,VIIRS,n,2,279.24,1.1,D,0
46.84513,35.39227,329.66,0.41,0.61,2023-02-23,1124,N,VIIRS,n,2,278.67,10.89,D,0
46.85083,35.39182,355.85,0.41,0.61,2023-02-23,1124,N,VIIRS,n,2,280.94,10.89,D,0
46.84617,35.39442,357.18,0.41,0.61,2023-02-23,1124,N,VIIRS,l,2,283.37,9.81,D,0
46.85186,35.39391,351.07,0.41,0.61,2023-02-23,1124,N,VIIRS,n,2,277.35,9.81,D,0
45.47146,29.36165,336.45,0.42,0.45,2023-02-23,1124,N,VIIRS,n,2,278.52,2.98,D,0
50.58704,33.38749,329.04,0.35,0.57,2023-02-23,1125,N,VIIRS,n,2,271.96,1.51,D,0
50.17804,28.48445,335.65,0.43,0.46,2023-02-23,1125,N,VIIRS,n,2,277.77,4.82,D,0
48.35558,26.46009,334.18,0.39,0.36,2023-02-24,1106,N,VIIRS,n,2,274.25,20.62,D,0
47.62533,35.71721,346.47,0.52,0.5,2023-02-24,1106,N,VIIRS,n,2,270.09,10.37,D,0
48.35815,26.45382,336.96,0.39,0.36,2023-02-24,1106,N,VIIRS,n,2,274.08,20.62,D,0
48.35889,26.45903,333.73,0.39,0.36,2023-02-24,1106,N,VIIRS,n,2,287.93,20.62,D,0
47.62115,35.72483,342.11,0.52,0.5,2023-02-24,1106,N,VIIRS,n,2,270.35,7.75,D,0
47.62069,35.71785,344.94,0.52,0.5,2023-02-24,1106,N,VIIRS,n,2,269.52,7.75,D,0
48.97539,24.70829,301.66,0.52,0.67,2023-02-24,2320,N,VIIRS,n,2,274.93,0.88,N,2
48.45855,38.77259,320.74,0.41,0.37,2023-02-24,2320,N,VIIRS,n,2,258.36,2.5,N,0
45.41133,29.63581,295.64,0.58,0.52,2023-02-24,2321,N,VIIRS,n,2,274.35,1.47,N,0
45.41087,29.64335,308.57,0.58,0.52,2023-02-24,2321,N,VIIRS,n,2,274.41,1.47,N,0
45.41526,29.65149,299.13,0.58,0.52,2023-02-24,2321,N,VIIRS,n,2,274.39,1.2,N,0
45.41573,29.64397,298.5,0.58,0.52,2023-02-24,2321,N,VIIRS,n,2,274.64,1.47,N,0
45.40982,29.65122,329.99,0.41,0.61,2023-02-25,0101,N,VIIRS,n,2,268.4,3.43,N,0
45.41133,29.64623,332.57,0.41,0.61,2023-02-25,0101,N,VIIRS,n,2,268.41,3.43,N,0
45.40611,29.64307,295.22,0.41,0.61,2023-02-25,0101,N,VIIRS,n,2,267.81,0.84,N,0
45.42176,29.6526,321.09,0.41,0.61,2023-02-25,0101,N,VIIRS,n,2,268.92,2.67,N,0
45.40461,29.64804,304.67,0.41,0.61,2023-02-25,0101,N,VIIRS,n,2,267.85,0.84,N,0
45.42027,29.65757,326.89,0.41,0.61,2023-02-25,0101,N,VIIRS,n,2,269.24,2.67,N,0
48.97387,24.71176,304.83,0.4,0.44,2023-02-25,0101,N,VIIRS,n,2,268.27,0.57,N,2
45.8244,34.5127,327.98,0.43,0.38,2023-02-25,1046,N,VIIRS,n,2,290.43,3.42,D,0
44.6787,33.60978,327.33,0.4,0.37,2023-02-25,1046,N,VIIRS,n,2,287.43,2.28,D,0
45.88704,33.72593,346.46,0.41,0.37,2023-02-25,1046,N,VIIRS,n,2,287.07,7.49,D,0
45.93285,33.90574,331.63,0.42,0.38,2023-02-25,1046,N,VIIRS,n,2,284.4,3.91,D,0
45.89045,33.72503,332.37,0.41,0.37,2023-02-25,1046,N,VIIRS,n,2,284.71,5.33,D,0
49.76966,31.74652,328.19,0.4,0.37,2023-02-25,1047,N,VIIRS,n,2,279.18,4.4,D,0
48.77695,31.56735,333.33,0.4,0.37,2023-02-25,1047,N,VIIRS,n,2,280.5,3.64,D,0
49.77376,31.75103,330.89,0.4,0.37,2023-02-25,1047,N,VIIRS,n,2,279.74,4.18,D,0
46.76147,33.24315,329.23,0.41,0.37,2023-02-25,1047,N,VIIRS,n,2,274,1.96,D,0
50.54361,26.26312,301.2,0.47,0.4,2023-02-28,0004,N,VIIRS,n,2,269.88,0.9,N,2
46.31713,31.98825,336.38,0.34,0.56,2023-02-28,0950,N,VIIRS,n,2,282.5,4.52,D,0
